arch	circuit	script_params	vtr_flow_elapsed_time	vtr_max_mem_stage	vtr_max_mem	error	odin_synth_time	max_odin_mem	parmys_synth_time	max_parmys_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_mem	pack_time	placed_wirelength_est	total_swap	accepted_swap	rejected_swap	aborted_swap	place_mem	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_num_rr_graph_nodes	crit_path_num_rr_graph_edges	crit_path_collapsed_nodes	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_create_rr_graph_time	crit_path_create_intra_cluster_rr_graph_time	crit_path_tile_lookahead_computation_time	crit_path_router_lookahead_computation_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	diffeq2.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	4.20	vpr	69.52 MiB		-1	-1	0.15	24000	5	0.19	-1	-1	36624	-1	-1	18	66	0	5	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	71188	66	96	780	597	1	451	185	16	16	256	mult_36	auto	31.2 MiB	0.27	3705	47525	16466	26985	4074	69.5 MiB	0.19	0.00	11.7067	-698.841	-11.7067	11.7067	0.02	0.000681682	0.000617221	0.0690726	0.0631437	-1	6478	19	1.21132e+07	2.95009e+06	4.21385e+06	16460.4	0.26	0.114875	0.106677	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	ch_intrinsics.v	common	2.95	vpr	67.95 MiB		-1	-1	0.17	22060	3	0.14	-1	-1	36300	-1	-1	65	99	1	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	69580	99	130	343	473	1	224	295	12	12	144	clb	auto	29.4 MiB	0.14	567	79756	26972	39854	12930	67.9 MiB	0.12	0.00	1.47901	-101.82	-1.47901	1.47901	0.01	0.000331865	0.000299844	0.0304781	0.0276598	-1	893	9	5.66058e+06	4.05111e+06	2.19596e+06	15249.7	0.02	0.0442899	0.0408105	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	ch_intrinsics.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	2.99	vpr	67.96 MiB		-1	-1	0.17	22056	3	0.12	-1	-1	36300	-1	-1	65	99	1	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	69588	99	130	343	473	1	224	295	12	12	144	clb	auto	29.4 MiB	0.14	567	79756	26972	39854	12930	68.0 MiB	0.12	0.00	1.47901	-101.82	-1.47901	1.47901	0.01	0.00032935	0.00029735	0.029913	0.027125	-1	893	9	5.66058e+06	4.05111e+06	2.19596e+06	15249.7	0.02	0.043509	0.0400804	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	stereovision3.v	common	2.63	vpr	67.30 MiB		-1	-1	0.34	25904	4	0.21	-1	-1	35448	-1	-1	13	11	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	68916	11	2	303	283	2	70	26	7	7	49	clb	auto	28.7 MiB	0.15	239	1888	422	1319	147	67.3 MiB	0.02	0.00	1.86328	-153.51	-1.86328	1.77171	0.00	0.000153067	0.000118793	0.0107186	0.00893997	-1	382	8	1.07788e+06	700622	632385.	12905.8	0.01	0.0216498	0.019242	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_frac_N10_frac_chain_depop50_mem32K_40nm.xml	stereovision3.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	2.87	vpr	67.22 MiB		-1	-1	0.33	25904	4	0.20	-1	-1	35448	-1	-1	13	11	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	68832	11	2	303	283	2	70	26	7	7	49	clb	auto	28.7 MiB	0.14	239	1888	422	1319	147	67.2 MiB	0.02	0.00	1.86328	-153.51	-1.86328	1.77171	0.00	0.000156364	0.000121699	0.0108816	0.0090557	-1	382	8	1.07788e+06	700622	632385.	12905.8	0.01	0.0223723	0.0198942	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	blob_merge.v	common	47.08	parmys	288.50 MiB		-1	-1	8.21	295428	7	10.22	-1	-1	61096	-1	-1	1359	36	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	284852	36	100	6840	6940	1	4121	1495	45	45	2025	clb	auto	86.4 MiB	1.03	72221	753455	265228	466970	21257	278.2 MiB	5.57	0.06	6.21462	-2407.98	-6.21462	6.21462	0.55	0.010452	0.00913544	0.862752	0.738657	-1	102683	18	7.98954e+07	3.66217e+07	2.89237e+07	14283.3	1.73	1.32486	1.15128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	blob_merge.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	46.48	parmys	288.63 MiB		-1	-1	8.16	295560	7	10.44	-1	-1	61096	-1	-1	1359	36	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	284596	36	100	6840	6940	1	4121	1495	45	45	2025	clb	auto	86.2 MiB	1.01	72221	753455	265228	466970	21257	277.9 MiB	5.40	0.06	6.21462	-2407.98	-6.21462	6.21462	0.55	0.00802477	0.00676504	0.790789	0.656454	-1	102683	18	7.98954e+07	3.66217e+07	2.89237e+07	14283.3	1.80	1.28484	1.09529	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	or1200.v	common	20.55	vpr	139.20 MiB		-1	-1	2.80	69368	27	3.66	-1	-1	44612	-1	-1	578	385	2	1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	142544	385	394	3884	4215	1	2524	1360	30	30	900	clb	auto	55.8 MiB	0.62	37415	716900	248418	441670	26812	139.2 MiB	3.24	0.04	14.5093	-13379.5	-14.5093	14.5093	0.14	0.00565497	0.00511265	0.58215	0.521966	-1	50249	18	3.29291e+07	1.70674e+07	1.25002e+07	13889.1	1.41	0.908224	0.824322	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	or1200.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	20.88	vpr	139.21 MiB		-1	-1	2.80	68936	27	3.70	-1	-1	44612	-1	-1	578	385	2	1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	142548	385	394	3884	4215	1	2524	1360	30	30	900	clb	auto	56.0 MiB	0.63	37415	716900	248418	441670	26812	139.2 MiB	3.36	0.04	14.5093	-13379.5	-14.5093	14.5093	0.14	0.00595073	0.00540661	0.666862	0.595355	-1	50249	18	3.29291e+07	1.70674e+07	1.25002e+07	13889.1	1.40	0.99246	0.896403	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	mkDelayWorker32B.v	common	38.59	vpr	307.06 MiB		-1	-1	6.83	126240	5	2.83	-1	-1	59816	-1	-1	587	506	47	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	314432	506	553	3055	3608	1	2866	1693	50	50	2500	memory	auto	52.7 MiB	1.92	14322	1322959	646187	461569	215203	307.1 MiB	2.98	0.03	7.10237	-1820.55	-7.10237	7.10237	0.72	0.00866857	0.00795708	1.21261	1.10286	-1	19756	15	1.01379e+08	4.15745e+07	3.60427e+07	14417.1	1.48	1.61824	1.48744	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	mkDelayWorker32B.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	38.04	vpr	307.06 MiB		-1	-1	6.86	124652	5	2.83	-1	-1	59816	-1	-1	587	506	47	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	314432	506	553	3055	3608	1	2866	1693	50	50	2500	memory	auto	52.7 MiB	1.91	14322	1322959	646187	461569	215203	307.1 MiB	2.93	0.03	7.10237	-1820.55	-7.10237	7.10237	0.72	0.00849895	0.00777587	1.17493	1.06712	-1	19756	15	1.01379e+08	4.15745e+07	3.60427e+07	14417.1	1.46	1.57387	1.44501	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	raygentop.v	common	11.06	vpr	91.55 MiB		-1	-1	2.17	48136	8	0.95	-1	-1	40876	-1	-1	320	235	1	6	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	93748	235	305	2594	2755	1	1591	867	23	23	529	clb	auto	42.6 MiB	0.34	14374	327295	105785	208700	12810	91.6 MiB	1.24	0.02	4.83099	-2618.44	-4.83099	4.83099	0.09	0.00308952	0.00279636	0.256095	0.228609	-1	21836	25	1.79462e+07	1.1547e+07	7.15352e+06	13522.7	1.10	0.460648	0.416528	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	raygentop.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	11.03	vpr	91.57 MiB		-1	-1	2.18	48236	8	0.96	-1	-1	40876	-1	-1	320	235	1	6	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	93764	235	305	2594	2755	1	1591	867	23	23	529	clb	auto	42.6 MiB	0.33	14374	327295	105785	208700	12810	91.6 MiB	1.20	0.02	4.83099	-2618.44	-4.83099	4.83099	0.09	0.00266014	0.00238158	0.235411	0.209072	-1	21836	25	1.79462e+07	1.1547e+07	7.15352e+06	13522.7	1.05	0.432481	0.390628	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	mkSMAdapter4B.v	common	11.89	vpr	85.84 MiB		-1	-1	3.15	57080	7	1.96	-1	-1	41112	-1	-1	292	193	5	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	87896	193	205	2152	2357	1	1252	695	22	22	484	clb	auto	40.2 MiB	0.36	11615	314549	92483	191241	30825	85.8 MiB	1.07	0.01	4.89217	-2773.69	-4.89217	4.89217	0.07	0.00206737	0.00179795	0.233744	0.201398	-1	16634	20	1.69761e+07	1.06085e+07	6.53768e+06	13507.6	0.32	0.369173	0.325415	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	mkSMAdapter4B.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	12.15	vpr	85.84 MiB		-1	-1	3.11	57264	7	1.98	-1	-1	41112	-1	-1	292	193	5	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	87900	193	205	2152	2357	1	1252	695	22	22	484	clb	auto	40.2 MiB	0.35	11615	314549	92483	191241	30825	85.8 MiB	1.08	0.01	4.89217	-2773.69	-4.89217	4.89217	0.07	0.00208854	0.00181815	0.240959	0.208357	-1	16634	20	1.69761e+07	1.06085e+07	6.53768e+06	13507.6	0.35	0.383441	0.338574	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	sha.v	common	10.11	vpr	99.03 MiB		-1	-1	1.38	49768	21	1.90	-1	-1	44044	-1	-1	337	38	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	101404	38	36	2570	2606	1	1195	411	24	24	576	clb	auto	43.8 MiB	0.36	13726	95085	24622	66991	3472	99.0 MiB	0.62	0.01	13.2963	-2736.19	-13.2963	13.2963	0.09	0.00174849	0.0014446	0.13021	0.106216	-1	19496	22	2.03574e+07	9.08114e+06	7.84548e+06	13620.6	0.33	0.265031	0.225911	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	sha.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	10.18	vpr	99.05 MiB		-1	-1	1.39	49864	21	1.93	-1	-1	44044	-1	-1	337	38	0	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	101432	38	36	2570	2606	1	1195	411	24	24	576	clb	auto	43.6 MiB	0.37	13726	95085	24622	66991	3472	99.1 MiB	0.61	0.01	13.2963	-2736.19	-13.2963	13.2963	0.09	0.00175204	0.00143804	0.131197	0.107135	-1	19496	22	2.03574e+07	9.08114e+06	7.84548e+06	13620.6	0.33	0.263218	0.223948	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	spree.v	common	6.29	vpr	70.88 MiB		-1	-1	1.43	35596	16	0.51	-1	-1	38136	-1	-1	151	45	3	1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	72576	45	32	1125	1142	1	791	232	17	17	289	clb	auto	33.0 MiB	0.23	8615	40104	9475	27628	3001	70.9 MiB	0.26	0.00	11.119	-7042.05	-11.119	11.119	0.03	0.000976668	0.000794224	0.0690386	0.0560636	-1	12422	14	9.01426e+06	6.109e+06	3.75210e+06	12983.0	0.61	0.130627	0.111766	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	spree.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	6.59	vpr	70.87 MiB		-1	-1	1.42	35484	16	0.49	-1	-1	38136	-1	-1	151	45	3	1	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	72568	45	32	1125	1142	1	791	232	17	17	289	clb	auto	33.0 MiB	0.23	8615	40104	9475	27628	3001	70.9 MiB	0.27	0.00	11.119	-7042.05	-11.119	11.119	0.03	0.000992377	0.000808291	0.0698997	0.0566876	-1	12422	14	9.01426e+06	6.109e+06	3.75210e+06	12983.0	0.66	0.133957	0.114535	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	mkPktMerge.v	common	9.98	vpr	111.67 MiB		-1	-1	0.58	29260	2	0.18	-1	-1	37424	-1	-1	49	311	15	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	114352	311	156	972	1128	1	953	531	28	28	784	memory	auto	32.5 MiB	0.31	8065	221878	81019	130351	10508	111.7 MiB	0.60	0.01	3.78915	-4038.39	-3.78915	3.78915	0.14	0.00201729	0.00175363	0.224382	0.194409	-1	11094	13	2.9208e+07	9.5404e+06	1.08414e+07	13828.3	1.43	0.312627	0.276363	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	mkPktMerge.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	9.56	vpr	111.67 MiB		-1	-1	0.58	29276	2	0.16	-1	-1	37424	-1	-1	49	311	15	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	114352	311	156	972	1128	1	953	531	28	28	784	memory	auto	32.5 MiB	0.31	8065	221878	81019	130351	10508	111.7 MiB	0.58	0.01	3.78915	-4038.39	-3.78915	3.78915	0.14	0.00198795	0.00173016	0.217372	0.188223	-1	11094	13	2.9208e+07	9.5404e+06	1.08414e+07	13828.3	1.32	0.304225	0.268973	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	boundtop.v	common	9.75	vpr	69.23 MiB		-1	-1	6.11	34912	4	0.28	-1	-1	37436	-1	-1	114	195	1	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	70888	195	193	1088	1281	1	623	503	15	15	225	io clb	auto	31.2 MiB	0.14	3262	108449	27053	74672	6724	69.2 MiB	0.27	0.00	2.41294	-1060.99	-2.41294	2.41294	0.02	0.00120143	0.00109227	0.0720669	0.0649162	-1	4827	20	6.88311e+06	3.61996e+06	2.87718e+06	12787.5	0.19	0.13733	0.126029	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	boundtop.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	9.89	vpr	69.14 MiB		-1	-1	6.18	35088	4	0.28	-1	-1	37436	-1	-1	114	195	1	0	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	70800	195	193	1088	1281	1	623	503	15	15	225	io clb	auto	31.2 MiB	0.13	3262	108449	27053	74672	6724	69.1 MiB	0.27	0.00	2.41294	-1060.99	-2.41294	2.41294	0.02	0.00119427	0.00108465	0.071687	0.0644729	-1	4827	20	6.88311e+06	3.61996e+06	2.87718e+06	12787.5	0.19	0.137186	0.125817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	diffeq1.v	common	4.47	vpr	68.98 MiB		-1	-1	0.24	26632	15	0.36	-1	-1	37300	-1	-1	98	162	0	5	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	70636	162	96	994	935	1	716	361	16	16	256	mult_36	auto	30.7 MiB	0.15	5763	94093	25152	61376	7565	69.0 MiB	0.32	0.01	20.9552	-1740.63	-20.9552	20.9552	0.03	0.00110673	0.000996625	0.0828542	0.0748784	-1	9006	22	8.34058e+06	4.62081e+06	3.31797e+06	12960.8	0.39	0.149131	0.136826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	diffeq1.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	4.30	vpr	68.99 MiB		-1	-1	0.24	26620	15	0.36	-1	-1	37300	-1	-1	98	162	0	5	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	70648	162	96	994	935	1	716	361	16	16	256	mult_36	auto	30.7 MiB	0.15	5763	94093	25152	61376	7565	69.0 MiB	0.32	0.01	20.9552	-1740.63	-20.9552	20.9552	0.03	0.00102044	0.000923157	0.082465	0.074494	-1	9006	22	8.34058e+06	4.62081e+06	3.31797e+06	12960.8	0.40	0.15231	0.139619	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	diffeq2.v	common	4.06	vpr	66.92 MiB		-1	-1	0.19	25500	16	0.29	-1	-1	36792	-1	-1	62	66	0	5	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	68524	66	96	610	551	1	465	229	16	16	256	mult_36	auto	28.6 MiB	0.12	4027	46429	12196	29985	4248	66.9 MiB	0.17	0.00	16.5395	-933.225	-16.5395	16.5395	0.03	0.000706069	0.000644032	0.0515381	0.0465648	-1	6791	21	8.34058e+06	3.65071e+06	3.31797e+06	12960.8	0.29	0.0956844	0.0879521	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
k6_N5_I20_O5_mem32K_40nm.xml	diffeq2.v	common_--reorder_rr_graph_nodes_algorithm_random_shuffle	3.87	vpr	66.88 MiB		-1	-1	0.20	25468	16	0.29	-1	-1	36792	-1	-1	62	66	0	5	success	v8.0.0-9695-g109c5adcc	release IPO VTR_ASSERT_LEVEL=2	GNU 11.2.0 on Linux-4.18.0-348.el8.0.2.x86_64 x86_64	2024-02-23T09:38:13	sc110	/home/yliu1047/RC/lab3/part1	68488	66	96	610	551	1	465	229	16	16	256	mult_36	auto	28.4 MiB	0.12	4027	46429	12196	29985	4248	66.9 MiB	0.17	0.00	16.5395	-933.225	-16.5395	16.5395	0.03	0.000699026	0.000639233	0.0513887	0.0466906	-1	6791	21	8.34058e+06	3.65071e+06	3.31797e+06	12960.8	0.29	0.0951082	0.0876992	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
